6413591.467000,4969832.343000,160.058000
6413594.106000,4969830.818000,160.105000
6413595.758000,4969829.195000,159.036000
6413614.001000,4969834.701000,159.924000
6413615.696000,4969831.193000,158.972000
6413629.893000,4969835.348000,159.842000
6413631.624000,4969834.974000,158.855000
6413641.492000,4969839.130000,159.499000
6413641.240000,4969837.555000,159.774000
6413652.879000,4969843.042000,158.699000
6413655.669000,4969840.009000,158.783000
6413668.964000,4969843.768000,158.449000
6413669.907000,4969845.619000,159.299000
6413670.259000,4969848.665000,158.231000
6413681.436000,4969850.379000,159.089000
6413696.777000,4969855.054000,159.495000
6413696.120000,4969856.087000,159.324000
6413699.366000,4969857.669000,159.303000
6413718.284000,4969866.046000,158.391000
6413735.705000,4969870.151000,159.407000
6413735.634000,4969872.318000,158.437000
6413748.668000,4969880.980000,159.288000
6413750.093000,4969880.166000,159.462000
6413760.816000,4969890.582000,159.000000
6413760.321000,4969891.341000,159.031000
6413771.366000,4969897.276000,157.964000
6413779.373000,4969906.840000,157.897000
6413778.633000,4969908.278000,158.847000
6413783.677000,4969915.570000,158.855000
6413788.571000,4969925.619000,157.274000
6413789.565000,4969922.768000,158.749000
6413792.035000,4969924.414000,157.743000
6413836.577000,4970028.370000,159.852000
6413841.667000,4970044.918000,159.177000
6413842.492000,4970218.594000,159.034000
6413846.617000,4970232.361000,159.821000
6413879.480000,4970282.205000,159.201000
6413877.004000,4970284.462000,159.922000
6413882.187000,4970297.524000,159.956000
6413885.272000,4970299.732000,159.015000
6413897.731000,4970427.609000,159.762000
6413901.275000,4970453.319000,160.112000
6413900.221000,4970467.169000,159.610000
6414250.430000,4970559.348000,162.927000
6414289.452000,4970596.077000,163.218000
6414291.539000,4970593.938000,162.823000
6414301.261000,4970609.699000,159.957000
6414278.591000,4970571.953000,159.874000
6414238.213000,4970517.585000,159.469000
6414209.060000,4970481.226000,159.517000
6414160.446000,4970423.905000,159.296000
6414139.248000,4970402.201000,159.527000
6414134.781000,4970384.817000,159.488000
6414106.703000,4970395.532000,163.775000
6414110.920000,4970389.597000,163.308000
6414092.928000,4970283.849000,159.151000
6414051.467000,4970257.874000,160.422000
6414023.848000,4970191.753000,160.711000
6414034.325000,4970184.362000,160.334000
6414020.521000,4970164.470000,160.642000
6414048.340000,4970124.185000,159.555000
6414020.267000,4970132.121000,160.306000
6414017.990000,4970108.901000,160.006000
6414047.299000,4970094.758000,159.469000
6414045.789000,4970063.760000,158.993000
6414041.928000,4970045.184000,159.588000
6414043.701000,4970044.184000,158.890000
6414030.778000,4970036.072000,159.417000
6414015.395000,4970066.452000,159.644000
6414008.280000,4969999.864000,158.857000
6414238.504000,4970674.116000,169.854000
6414282.999000,4970707.178000,171.514000
6414242.675000,4970675.328000,169.910000
6414227.331000,4970672.934000,169.336000
6414224.700000,4970668.613000,169.302000
6414214.674000,4970663.351000,169.321000
6414214.304000,4970655.955000,168.948000
6414206.113000,4970650.732000,168.505000
6414206.236000,4970645.205000,168.690000
6414214.217000,4970633.471000,169.196000
6414207.310000,4970621.871000,169.373000
6414223.103000,4970634.166000,170.312000
6414232.859000,4970646.210000,170.101000
